intentRecognized,intentScore,inputSentence,spellcheckedSentence,spellingErrors,luisSpellCheck,allEntitiesRecognized,numberEntities,originCity,destinationCity,budget,startDate,numberChildren,numberAdults
true,0.995730937,"important: i hacve  ten children, fly sgtarting saturday, wwe want tpo fly up to pune can we delpart ffrom aizawl imn addition i have 9 mature persons. ",,true,true,true,5,true,true,,true,true,true
true,0.9931014,"mhy destibnation ias szczecin departure imn a year, i wangt to fluy from manukau city important: we have 3 mature persons, i atre stuclk witjh  2 children. ",,true,true,false,5,true,true,,false,true,true
true,0.9253174,"tio nnewki the trip needs to bre accommodarted  fior  7 daughters, i absolyutely mudst leave january, can i gio from adelaide important: we habve tqwo adults. ",,true,true,false,5,false,false,,true,true,false
true,0.9944192,"i'm stjuck with  one son, wamnt tlo gpo march, i guess, cabn i go ffrom niigata can i dwepart from karqa maybe it's good to mention i have 8 mzature persons. ",,true,true,false,5,false,false,,false,true,true
true,0.982681334,"i'm sytuck with 8 women, i wzant tio fluy ffrom ryubtsovsk important: i have  1 kid, we want to fly up to fīrozābād willing to depart nrext month. ",,true,true,false,5,false,true,,false,true,true
true,0.989891946,"mzaybe it's glood tio mrention i have  5 newborns, csan wwe gio ftrom pioltava let me leave next friday, can i delpart from kandahār the truip neeeds to be accommodated  for 4 men. ",,true,true,false,5,false,true,,true,true,true
true,0.999679148,"in addituion wde hzave  8 youngsters, can i fly frlom yokohama and tio asdd we want to glo to bellary lret uas go in tghe vinfcinity of february, mahybe it's good to mention we have 2 men. ",,true,true,false,5,false,false,,false,true,true
true,0.994356632,"imn addiytion i hsave  7 children, mty destinatiohn ias rasht is therwe any way tpo travel from zliten i want to leave for september, i'm stucjk wirth 6 agded people. ",,true,true,false,5,true,true,,false,true,true
true,0.487012744,"gpotta leave friday, i are stuck woith  1 kid, i'm stuck with eignht women, is therwe any way tpo travel ftrom liaochebng to fiort lausderdale ",,true,true,false,5,false,false,,true,true,false
true,0.9989282,"can wwe ddepart from punwe abnd to add we wamnt to gpo to gabès thre tfrip needs to bde accommodated  flor 5 marture persons, we wqanna go wednesday, i'm srtuck witgh  five kids. ",,true,true,false,5,false,false,,true,true,true
true,0.7376918,"important: i hsave 1 mature person, tghe ttrip needs tpo bwe accommodated  for  8 daughters, mty destination is monrovia is there anuy way to trqavel ffrom clomilla mzake siure the departure dayte is middle ogf august. ",,true,true,false,5,false,true,,false,true,true
true,0.8494311,"czan we fly from ssan pedro garsza garcía my drestination iws toyohashi important: i have euight women, i'm stuck wkith  tnhree daughters, wiloling tlo depart next month. ",,true,true,false,5,false,false,,true,false,false
true,0.980455,"willihng tpo depart in a clouple odf months, can i fply from chuszhou i want to fly up to médéa thde trip ndeeds to bre accommodsated  for  5 newborns, i'm stuck with nuine marture persons. ",,true,true,false,5,false,true,,false,true,false
true,0.984271348,"can wwe go from volgodobnsk i agbsolutely muwst leave in the vincinituy odf february, and tio aded we wahnt to go to annabsa in addition we hsave 3 mature persons, important: we have  fivre youngsters. ",,true,true,false,5,false,false,,false,false,true
true,0.99899435,"can wwe foly from baliuag ahnd tio add i want to go to ambur maynbe it's goiod to mebntion we hsave 9 adults, depsarture yesterday, we are styuck wuith  3 youngsters. ",,true,true,false,5,false,false,,true,true,true
true,0.9935744,"important: i hsave 5 men, i'm stuck wuith  7 youngsters, let uds glo fpor september, ids tjhere any waty to travel from kenejma my destination is catania ",,true,true,false,5,false,false,,false,true,true
true,0.995657146,"i want tio flhy up to nadiād i'm stuck wuith two adults, iws thetre any waty to teravel ftrom vejalpur fly sytarting nesxt month, mqaybe it's giood to mention wwe have  eight daughters. ",,true,true,false,5,false,true,,false,true,true
true,0.9946025,"i wangt tlo fly fronm pjuyang chengguanzghen ensure departure is somretime fior september, abnd to add we want to go to mingora in additipon i have  tghree daughters, i arwe stuck woith 4 women. ",,true,true,false,5,false,false,,false,false,true
true,0.681251645,"the tfrip ndeeds to be accommodated  foer  six daughters, mty drestination iws dhūlia i want to fkly from unnāo ehnsure departure is sometime imn a clouple of months, important: i hzave eighrt maturwe persons. ",,true,true,false,5,false,false,,false,true,false
true,0.9455123,"tghe trip nreeds tio be accommodated  flor  6 youngsters, important: wde hzave 9 men, fly somretime jjuly for sure, can we depart from zamora ids therwe a flight that leaves moratqalaz ",,true,true,false,5,false,false,,false,true,true
true,0.9889038,"lret mde ldeave tuesday, important: i have 7 mature persons, i wzant tlo fly from varansasi tnhe trip needs to bwe accommofdated  fotr  8 daughters, to go to kigoma ",,true,true,false,5,false,false,,true,true,true
true,0.801375866,"and to add i wqant to go to başakşehir wwe afre srtuck witjh 10 men, legt mde leavwe saturday, i are stuck with  8 newborns, iws there anhy way to travel ffrom khabarovsk vrtoroy ",,true,true,false,5,false,false,,true,true,true
true,0.990233958,"wde szaved ulp ¥ 338700, can i ddepart from warren i wangt tio leave thursday, we arre stufck with two women, ibn addition we have  sweven kids. ",,true,true,false,5,false,,true,true,false,true
true,0.8563903,"important: i have  ninwe newborns, i atre stuck with sisx mzature persons, czan i fply from yuen long ksau hui i wanna go all out, i glot eurlo 2790, we wzant tpo leacve thursday. ",,true,true,false,5,false,,false,true,false,false
true,0.999115169,"mauybe it's glood tio mrention we have  fivwe newborns, i want to lezave friday, can i go from roseville the budget ids ruhnning low.. only gpot 2549 usd, i'm styuck wkith 5 adults. ",,true,true,false,5,true,,true,true,false,true
true,0.8902405,"i atre stufck wuith  tghree youngsters, we are stuck with 6 women, ids thdere any way tio travel frlom chitradurgza willing to depart middle ogf august, the buedget is running low.. omnly got 1528 euro. ",,true,true,false,5,false,,true,false,false,true
true,0.901392639,"departure march, i guess, the trip needs tlo be accommodated  fofr  1 newborn, in addkition wwe hqave 10 ahged people, czan we depart from guayaquil we wzanna go all out, we gogt 3820 €. ",,true,true,false,5,true,,true,false,true,true
true,0.966288149,"tjhe triop ndeeds to be accpommodated  for twen aged people, gotta leavde necxt friday, the budget is riunning low.. onlty got gvbp 1640, can wwe fly from yaoizu i'm stuck witgh  sdeven children. ",,true,true,false,5,false,,false,false,false,false
true,0.9876708,"i goyt llots odf money, to bre preciwse eutro 751, important: i hacve sisx aged people, legt me lezave in the vuincinity of february, i'm stjuck with  10 youngsters, can we go from maebashi ",,true,true,false,5,true,,false,false,true,false
true,0.99919945,"i got lpots of money, tio be precise usd 1657, fly sometime march, i guess, mqaybe it's glood to mrention we habve  5 children, ihn adsdition we have sreven women, cqan we dwepart frpom syumy ",,true,true,false,5,false,,false,false,true,false
true,0.995542943,"important: i havwe 8 men, i broike my puiggy bahnk and got  € 3519, i wanna go wednesday, cqan we depsart ftrom dehiwala-mount lavinia in addition i have  sebven youngsters. ",,true,true,false,5,false,,true,true,false,true
true,0.986887634,"i'm srtuck woith  2 children, the bjudget ias running low.. onlhy got dollars 321, wre wabnt tpo go tomorrow, we want to flhy friom padalqarang i are stuck with three adults. ",,true,true,false,5,false,,false,true,true,true
true,0.9945463,"ibn afddition i habve three afged people, fluy siometime nexyt month, our budgeyt jphy 4188, i are stuck with  soix daughters, we want to fly from kyoto ",,true,true,false,5,true,,false,false,false,true
true,0.9403829,"oufr bjudget 1263 $, i'm sgtuck with 1 maturre person, wwe are stuck with  9 sons, can we fly ftrom kfryvyi roih we abwsolutely must lweave yesterday. ",,true,true,false,5,false,,true,true,true,true
true,0.999178767,"i'm stuck woith foiur adults, maybe it's good tlo mention i hafve  10 youngsters, i want to flty from mertairie fly sometime in a ciouple of months, mhy biudget ias 727 yen. ",,true,true,false,5,false,,true,false,true,false
true,0.8190356,"iws therre any wahy to travrel from cuddalore we wanna gio all out, i gogt £ 4309, important: i hqave  2 sons, the triop neefds to bde accommodated  for temn women, willibng to drepart yesterday. ",,true,true,false,5,false,,true,true,true,false
true,0.997230768,"ensure departure ias sometime middle ogf august, important: i have eight women, csan i deparyt from sghuangcheng wre brolke mhy pigguy banik amnd got  4745 $, maybe it's good tpo mrention i have  one kid. ",,true,true,false,5,false,,true,false,true,true
true,0.9976015,"cabn we fply ffrom wuxi in addituion i hafve  5 children, we are sgtuck with nine men, fly sometinme june irf possible, muy byudget ias jpy 4763. ",,true,true,false,5,false,,false,false,true,true
true,0.9911797,"camn wde drepart ferom salamanca our budget usd 4224, i'm srtuck witjh  four kids, i afre stuck with tghree women, ensure ddeparture iws sometime march, i guess. ",,true,true,false,5,false,,false,false,true,false
true,0.9986036,"maybe it's gooed tio mwention wwe have  5 newborns, we are sgtuck witjh four marture persons, ias therwe amny wahy to travwel from viamão we broke my pifggy bank aned got  2003 £, gotta leave arouned may. ",,true,true,false,5,true,,true,false,true,true
true,0.9980307,"i broke my pigghy banlk and goyt  usd 260, we wqant tlo fkly frlom deoir ez-zor i'm srtuck wkith  2 youngsters, let mre leave in the vincinity odf february, important: we hqave seven mature persons. ",,true,true,false,5,false,,false,false,true,true
true,0.70148623,"mty bjudget ias £ 3119, i'm sgtuck woith nine matuere persons, is thdere amny way to tfravel from huahngyan departure july for sure, i'm stuck with  4 children. ",,true,true,false,5,false,,true,false,true,true
true,0.9910181,"we want tpo leave saturday, maybe it's gpood to mengtion i havre 9 adults, the trip needs to bde accommodateed  fpor  fivde daughters, can i fkly ferom kindu i saved ulp 924 usd. ",,true,true,false,5,false,,true,true,false,true
true,0.9953251,"i'm stucjk wkith 7 adults, can we fly from tplalpan i'm stuck with  sweven kids, fly starting necxt month, we sqaved ulp dollars 1648. ",,true,true,false,5,false,,false,false,false,true
true,0.991041243,"wabnt tpo go tuesday, i'm stuxck witgh foutr atged people, i want to flty from wjuxue i'm stuck with  nine newborns, our budget 3535 dollars. ",,true,true,false,5,false,,true,true,true,false
true,0.995677054,"important: i hqave 7 women, we giot lots orf money, tio bwe precise € 3460, fluy sometime flor september, maybre it's goosd to mengtion i have  theree youngsters, is thefre any way to travel from gweru ",,true,true,false,5,true,,true,false,false,true
true,0.998454332,"i got llots of money, tpo be preciwse £ 2949, i'm stuclk wuith  noine youngsters, in addition i have twpo atged people, wre wamnt to leave saturday, cqan i go from nottingham ",,true,true,false,5,false,,true,true,false,false
true,0.8520851,"the trkip ndeeds to bre accojmmodated  for  4 children, let uws go nrext month, is therre anty wzay to travel frojm uitenhage doews this budget suffice: 141 €, i'm stuck wiyth twen men. ",,true,true,false,5,true,,true,false,true,false
true,0.969422638,"important: i hsave  10 children, foly sometime next month, important: i have suix women, our byudget 3486 yen, csan i fly from buinjai ",,true,true,false,5,false,,true,true,true,false
true,0.830176055,"i bfroke mhy pihggy bank and got  492100 ¥, i wahnt tpo leqave in april, i'm stucik wiyth 9 women, is tghere abny wahy to travel from sīnah the trip neesds to bde accommodated  fotr  two sons. ",,true,true,false,5,true,,true,false,true,true
true,0.9613212,"flhy starting middle orf august, can wre depzart from marg‘ilon i'm stuck with tqwo adults, in addition i have  secven daughters, we safved uop $ 1767. ",,true,true,false,5,false,,true,false,false,false
true,0.999640048,"fly starting saturday, camn i deparyt fronm chonfgjin thde trip needs tio be accommodatesd  fpor 5 women, mty bufdget ids 1470 $, maybe it's good to mention we have  2 daughters. ",,true,true,false,5,false,,true,false,true,true
true,0.9519226,"csan we go frlom khzanna in addirtion i hqave  7 newborns, i brpoke muy piggy bank abnd gpot  jpy 1661, lwet me leave july fotr sure, the trip neefds to bwe acconmmodated  for nine adults. ",,true,true,false,5,false,,false,false,true,true
true,0.9996317,"lret uds go tomorrow, i are stuck witgh five aged people, we want tio fly ftrom kanangqa my biudget iws 431100 ¥, maybe it's gpood to mention i hafve  8 kids. ",,true,true,false,5,false,,true,true,true,true
true,0.8627877,"tjhe tfrip needs tpo be adccommodated  for  10 youngsters, cqan i delpart from hifrosaki in adedition i havwe six men, i wanna glo alkl out, i got 1345 yen, gotta leave yesterday. ",,true,true,false,5,false,,true,true,true,true
true,0.9729521,"i omnly hqave dopllars 4660, i wanyt tpo leqave next month, i want to flhy ftrom bāneh the truip needas to be accommpodated  for 9 men, the trip needs to be accommodated  for  four sons. ",,true,true,false,5,true,,false,true,true,true
true,0.855968535,"glotta leave sunday, wre are stuck woith  1 son, ias thdere abny way to travel from bhayandar outr byudget 3746 gbp, i'm stuck with 9 men. ",,true,true,false,5,false,,true,true,true,true
true,0.9998269,"ihn addiytion wre havde 7 adults, let me leave in a year, we onlhy have 1447 euro, mauybe it's giood tlo mention we have  1 daughter, we want to fly from adapazarı ",,true,true,true,5,true,,true,true,true,true
true,0.811042249,"willinhg tio ddepart yesterday, muy budgeyt ias 155 yen, the triop neweds to be afccommodated  for 10 women, czan we go from sulţānah i'm stuck with  7 daughters. ",,true,true,false,5,false,,true,true,true,true
true,0.910643637,"wre arde stucjk with  eighyt newborns, we absoljutely must leave next friday, can i flty fronm ixgtapaluca i wanna glo all out, we got 3145 dollars, important: we havde threre adults. ",,true,true,false,5,false,,true,true,false,false
true,0.9855995,"i wanna go apll out, wre glot 2046 €, foly sometime next month, cqan i depatrt from lalitpur thre trip nereds to be accommpodated  fpor 5 men, important: i have  4 newborns. ",,true,true,true,5,true,,true,true,true,true
true,0.997687161,"can wre fly fronm murfreesboro how about uasd 4663, important: we havwe 3 afged people, mauybe it's goofd tpo mention we have  4 newborns, we wzant to gio dure december. ",,true,true,false,5,false,,false,false,true,true
true,0.919374466,"fluy slometime wednesday, i'm stuck with  6 newborns, maynbe it's glood to mention wde hsave 3 women, cabn i fly from tirsaspol i wanna gpo all out, i got 3502 yen. ",,true,true,false,5,false,,true,true,true,true
true,0.9675127,"wde want tio glo thursday, we wanna go all out, we gpot 2197 yen, tjhe triop needs to bwe accommodqated  for  three kids, ias there anhy wzay to travel ffrom baidyabāti i'm stuck woith 3 women. ",,true,true,false,5,false,,true,true,true,true
true,0.9381493,"i'm stuck with fuive adults, can wde drepart frokm oldjham fly sometime friday, we wsanna glo all out, we gort uwsd 1910, tjhe trip needs tio bde accommpodated  for  two sons. ",,true,true,false,5,false,,false,true,true,false
true,0.6253071,"i'm stucik woith  6 daughters, ias thwere a fklight that leaves makurdi tjhe trip needs tlo be accommodatded  for 10 women, gotta leacve january, we gpot loyts odf money, to be precise 3083 gbp. ",,true,true,true,5,true,,true,true,true,true
true,0.9148157,"i'm stucik wigth  3 daughters, wre are stuck with 8 adults, is there any way tlo trabvel from st. lojuis we glot liots of money, to bre precise ejur 1340, departure friday. ",,true,true,false,5,false,,false,true,true,true
true,0.9970306,"can wde fkly from tuxtla we wzanna go aoll out, we gpot 3078 £, important: we have  twpo youngsters, i wanna go in april, tjhe terip needs tio bde axccommodated  flor 4 mature persons. ",,true,true,false,5,true,,true,false,false,true
true,0.9860019,"in aeddition i have 1 agefd person, important: wde have  six kids, cqan i fply from rio de jahneiro fly starting tuesday, we onlhy have 1653 €. ",,true,true,false,5,false,,true,false,true,true
true,0.9933494,"cahn i fkly from shangqiu we wanna glo aoll out, i got jpy 1169, i'm stuxck wuith  1 son, fly sometime necxt month, i'm stuck with four women. ",,true,true,false,5,true,,false,false,true,true
true,0.995219469,"i gpot lots of money, tio be prdecise 1700 pounds, important: i hsave  7 youngsters, let mre lreave tuesday, in adedition wde have 10 adults, iws tghere any way to travel from tāngāil ",,true,true,false,5,false,,true,true,true,true
true,0.9821841,"i gogt lots of money, tlo bde precise 3144 eur, ibn addition i have 9 adults, cqan wwe fly ftrom newcastlde make surre thde dweparture date ids in april, important: i have  five daughters. ",,true,true,false,5,false,,true,false,true,true
true,0.991072237,"ldet uas gpo thursday, how abourt € 1190, tjhe trilp neefds tlo be axccommodated  for  ekight youngsters, wde are stuck with four men, to go to lysychans’k ",,true,true,false,5,,false,true,true,false,true
true,0.996427,"i saved ulp dollqars 2970, important: i have 2 aged people, muy destinatiohn ias baqubagh foly starting january, tjhe trip needs to be accojmmodated  fofr  seven children. ",,true,true,false,5,,false,false,false,true,true
true,0.820414,"malke sure the departure datre is yesterday, i'm stuck woith  fkive daughters, maybe it's good tio mentiomn i have seven men, csan i dwepart frokm punāsa i wanna gio alol out, i got 4817 usd. ",,true,true,false,5,,false,true,true,false,true
true,0.987599432,"thde trkip nweeds tio bwe accommoedated  for  9 sons, in addition wre hzave eight women, how about £ 1671, we wsant to foly up to coral springs want to gio juhne idf possible. ",,true,true,false,5,,true,true,false,true,true
true,0.940255463,"i brokre my piggy bank abnd gort  2073 £, fly someytime dyue december, cqan wre dwepart from geranada i'm stuck with tqwo mature persons, in addition we have  8 newborns. ",,true,true,false,5,,false,true,false,true,false
true,0.9871371,"i obnly hzave eur 3708, wwe wsant tpo fply up to kansas city in additiobn we have  two daughters, i are stufck wuith euight adults, we absolutely must leqave wednesday. ",,true,true,false,5,,true,false,true,true,false
true,0.9436348,"important: i hacve  3 children, how about eur 2418, i are stuck wiyth noine aged people, tlo go to bsanqiao make surde thde dreparture dzate ids next month. ",,true,true,false,5,,false,false,true,true,false
true,0.9736215,"i wqant tlo leave saturday, does thiws budgeyt suffice: ¥ 118800, important: wwe havre  eight daughters, we atre stuck with 4 men, we want to fly ulp to guqatire ",,true,true,false,5,,false,true,true,true,true
true,0.9839642,"i'm stuck wiyth  7 newborns, gottsa leave monday, our budget 476700 ¥, mauybe it's good tio mention i hafve 2 women, mhy destinartion is frzankfurt akm main ",,true,true,false,5,,false,true,true,true,true
true,0.9885926,"gotta leave tuesday, maynbe it's good tpo mention i have seven mqature persons, wwe aere sytuck with  9 newborns, i wanna go alkl out, i gort $ 3636, to go to hailumn ",,true,true,false,5,,false,true,true,true,true
true,0.942277431,"willing tpo ddepart yesterday, important: we have 3 men, i'm stiuck with  9 sons, i broke mty poiggy bank amnd got  eur 4665, and to aedd we wqant to glo to castelló dde lza plana ",,true,true,false,5,,false,false,true,true,true
true,0.996065736,"the trip needs tlo be accomkmodated  fotr  3 daughters, i want to fly uop to vallejo i wqanna gio thursday, ibn addkition i havde ten ageed people, i broke my pigghy babnk and got  1426 usd. ",,true,true,false,5,,false,true,true,true,true
true,0.6702454,"our budfget 1731 jpy, tio go to pasarkemis tnhe trip nededs to bwe accommodated  fofr  1 newborn, i are stuck wkith onwe grownup, make syure the departure dqate is junre if possible. ",,true,true,false,5,,false,true,false,true,false
true,0.913149655,"wwe afre stuck wiyth  four newborns, important: we hacve sevemn marture persons, make siure the departure date ias january, we saved up 1591 yen, my destinatiobn is sōka ",,true,true,false,5,,true,true,true,true,false
true,0.9986567,"does tghis budgert suffice: ¥ 3400, mty desytination iws asaka maybe it's good tio mention wde havde  two sons, in addition we have 2 agded people, we wqanna go tuesday. ",,true,true,false,5,,false,true,true,true,true
true,0.9593798,"let mwe lreave tuesday, our budget $ 949, tio glo to tsju i'm sytuck wirth  eigjht newborns, i are stuck with one mature person. ",,true,true,false,5,,false,true,true,false,true
true,0.9997249,"dodes this budgdet suffice: euro 1061, in addituion wwe havde  5 youngsters, we wanna go tuesday, i'm stucik wigth sizx aged people, to garlaned ",,true,true,false,5,,false,false,true,true,false
true,0.96666193,"i got lots of money, to be perecise £ 981, gotta leabve january, can wde dwepart frpom jeongweup i are stuclk wkith  tehn kids, ihn addition we have four mzature persons. ",,true,true,false,5,,false,true,true,false,true
true,0.984041,"fly starting monday, tio go to homyel' the truip needs to bwe accomnmodated  for  eight kids, in afddition i hsave 1 grownup, wre wamnna go all out, i gogt 4635 £. ",,true,true,false,5,,false,true,false,true,true
true,0.9933621,"important: we hzave onwe adult, i wanhna glo thursday, i wanna go aoll out, i got yen 4618, amnd tlo asdd we want to go to monfclova imn adduition i have  4 daughters. ",,true,true,false,5,,false,false,true,true,false
true,0.971418142,"wwe bfroke mhy piggy bank amnd gort  yen 4519, i'm stjuck with  2 newborns, we wanna go saturday, my destinatiobn is yanmagata important: i have 3 msature persons. ",,true,true,false,5,,false,false,true,true,true
true,0.988037,"departufre atround may, i got loyts of money, tio bre pfrecise euro 4969, the ttrip neeeds to be accommodated  for eigjht adults, important: we have  9 children, to go to nāngloi jāt ",,true,true,false,5,,true,false,false,true,false
true,0.6221931,"ibn additiohn we hzave six women, mhy destination is hollywolod does tjhis budget suffice: 3285 gbp, in addition we have  fibve daughters, willing to depart mieddle odf august. ",,true,true,false,5,,false,true,false,false,true
true,0.964439034,"gotta ldeave middple orf august, my destinzation iws apucarana we aere stjuck with  eight sons, ihn additipon i have 8 men, we saved ulp 2066 yen. ",,true,true,false,5,,false,true,false,true,true
true,0.9654411,"willing tio depart moiddle of august, i'm stuxck wuith  two children, does tjhis budget suffice: 4558 yen, the ttrip neesds to bre accommoedated  fofr five mature persons, to vijqayawada ",,true,true,false,5,,false,true,false,true,true
true,0.9994108,"maynbe it's golod to mention wwe hsave onde person, we broke mhy piggy bank and got  eurpo 3400, departure january, we afre srtuck witnh  4 youngsters, to wolfverhampton ",,true,true,false,5,,false,false,true,true,false
true,0.9116504,"we giot loyts of money, tlo bde prrecise £ 4241, wanrt to go ibn a couple of months, the trip ndeeds to be accommodated  for  tden daughters, i'm sytuck with omne adult, to go to taunggyi ",,true,true,false,5,,true,true,false,false,false
true,0.96799475,"ihn addition wde hsave tewo adults, important: i have  1 daughter, wiloling tlo depart in a couple of months, anfd to aedd i want to glo to poole we onluy have 1065 dollars. ",,true,true,false,5,,true,true,true,true,false
true,0.9968495,"i afre stufck with 5 atged people, tpo tetrrassa tjhe budget is running low.. only got uasd 3135, the troip needs to be acclommodated  for  tqwo daughters, let uws glo saturday. ",,true,true,false,5,,false,false,true,false,true
true,0.9058946,"imn addition i hsave seven women, wde wangt to go middlre odf august, i safved up 1868 eur, mty destination is sultānpur i are sgtuck with  tden newborns. ",,true,true,false,5,,true,true,false,false,true
true,0.982093453,"important: we have two agred people, make sure tjhe departurde date ias january, i goyt lots ogf money, tpo bwe pfrecise dollars 1985, the ttrip needs to be accommodated  for  eihght daughters, czan i depaert from volfgograd ",,true,true,false,5,,false,false,true,false,true
true,0.9531197,"important: i have  six newborns, outr budget € 738, gotrta lweave yesterday, tnhe trip needs tio be accommodayted  fior 4 men, i want to flty up to rio dde janeiro ",,true,true,false,5,,false,true,true,true,true
true,0.99640733,"and tlo add i wanrt to gpo to czali muy biudget ids 128 eur, i'm stuxck witgh 5 men, we are stuck with  five youngsters, willoing to depart yesterday. ",,true,true,false,5,,false,true,true,true,true
true,0.9874732,"i'm srtuck with 7 women, maybre it's gpood to mdention i have  twen children, depafrture dyue december, can wde depqart from bhayandar we wanna go all out, i glot 2404 euro. ",,true,true,false,5,,true,true,false,false,true
true,0.9936613,"wde broke mty piggy bank and got  4747 euro, tpo gpo to daply cuity important: i hqave 10 women, we want to leabve in april, important: we have  euight youngsters. ",,true,true,false,5,,false,true,false,false,true
true,0.98567003,"can i depart frojm toikat i absolutely myust leave junwe igf possible, i'm stiuck with  8 kids, wwe only havde ¥ 173200, ihn addition we have 9 aged people. ",,true,true,false,5,,false,true,false,true,true
true,0.9237716,"makwe sjure tjhe deparyture dayte ids monday, the trip nweeds tpo bde accommodated  for  1 child, i wanna go alpl out, i gogt jpy 4747, can i depaert from changzhou i'm stuck with 3 men. ",,true,true,false,5,,true,false,true,true,true
true,0.9891014,"willinhg tpo depart yesterday, wwe afre stucjk with  foiur daughters, my budgwet ids 3914 $, maybe it's good to mention i have sicx maturre persons, to zaanstad ",,true,true,false,5,,false,true,true,false,false
true,0.9758305,"i wzanna glo alkl out, we got 2854 $, willing tlo dwepart in a year, to go to babngil the truip neesds to be accommodated  flor  8 kids, important: we hacve 2 women. ",,true,true,false,5,,false,true,true,true,true
true,0.968259454,"mzake sure the departure date is ihn a couple ogf months, the trkip needs tlo bre accommodatwed  fior  eignht kids, wre saved up 347500 ¥, the trip needs to be accommodated  for three afged people, and to add we want to go to shenyang ",,true,true,false,5,,false,true,false,false,true
true,0.9924723,"maybe it's gopod tio mention wde have onwe adult, i savesd ulp 4876 jpy, we avbsolutely must lweave imn april, tghe trilp needs to bde accommodated  foer  suix daughters, to go to jaraguá do sul ",,true,true,false,5,,true,true,false,false,false
true,0.967431545,"cqan i depart ftrom cibinong important: wde hqave  sevren newborns, ibn addition we have four adults, i absolutely mjust leavde next month, mhy budget is usd 4159. ",,true,true,false,5,,false,false,true,false,true
true,0.998286545,"how abojut 2211 yen, important: wwe havwe three women, cabn we dwepart frpom san luis maybe it's good to mentiobn we have  5 sons, flhy sometime junde irf possible. ",,true,true,false,5,,false,true,false,true,true
true,0.9014515,"can wre depart ftrom nguru we absolutely mjust leacve tomorrow, our budget plounds 594, i'm sytuck woith 10 aged people, we afre stuck with  fibve newborns. ",,true,true,false,5,,false,false,true,false,true
true,0.9768835,"i got lots orf money, tlo bre ptrecise 1540 jpy, maybde it's good to menytion i have flour adults, my destinatiohn ids maastricht giotta leave around may, important: wwe have  two daughters. ",,true,true,false,5,,false,true,true,true,false
true,0.9967777,"ensufre departure is sometime arounsd may, in addition i hzave 10 mqature persons, does this budget suffice: dollqars 195, tio glo to mandi bzahauddin maybe it's goiod to mentiobn i have  seven youngsters. ",,true,true,false,5,,false,false,false,true,true
true,0.9978149,"wqant tlo gio imn april, to go to berdyansk mqaybe it's glood to mention wwe have 4 adults, dpoes this budget suffice: jpy 4608, important: we have  three children. ",,true,true,false,5,,false,false,false,true,true
true,0.9994244,"i wanna glo all out, wde got eur 4394, ibn additipon we havde  5 youngsters, lert mde lreave sunday, abnd to aedd we wahnt to go to hamadān important: we have 1 grownup. ",,true,true,false,5,,true,false,true,true,true
true,0.8633559,"i got lots ogf money, tlo bde preckise 4959 £, important: wde havwe onde adult, thde trip needs to be accommodated  foer  ninwe sons, want to gio july for sure, to bhāgalpur ",,true,true,false,5,,false,true,false,false,false
true,0.999902248,"fly sometimde around may, tlo pathānkot thre trip needs to bde accommodated  fior 1 adult, wwe only havwe 3590 dollars, maybe it's gopod to mentiomn i have  tebn youngsters. ",,true,true,false,5,,false,true,true,false,true
true,0.996854246,"I are stuck with seven mature persons, can we fly from Brent in addition I have  nine children, can I depart from Osnabrück my budget is dollars 2724, we want to go in a year.",,false,false,false,6,false,true,false,true,true,true
true,0.684444,"I got lots of money, to be precise 4617 pounds, make sure the departure date is Saturday, my destination is Gondar important: I have 6 men, the trip needs to be accommodated  for  five daughters, is there a flight that leaves Messina",,false,false,false,6,false,true,true,true,true,true
true,0.973447263,"and to add I want to go to Ḩamāh ensure departure is sometime for September, in addition I have six women, we got lots of money, to be precise £ 2248, the trip needs to be accommodated  for  nine children, can we go from Gorzów Wielkopolski",,false,false,false,6,true,false,true,false,true,true
true,0.994512439,"I'm stuck with  8 children, I absolutely must leave in a year, I are stuck with seven aged people, we want to fly from Anbu I broke my piggy bank and got  dollars 4412, to go to Radom",,false,false,false,6,true,false,false,true,true,true
true,0.9840072,"in addition I have 7 mature persons, we wanna go for September, we wanna go all out, I got EUR 2521, can we depart from Sahiwal I want to fly from Oaxaca I'm stuck with  3 daughters.",,false,false,false,6,false,false,false,false,true,true
true,0.996961236,"maybe it's good to mention I have eight adults, I'm stuck with  one child, gotta leave Sunday, can I go from As Sālimīyah my destination is Huambo we broke my piggy bank and got  GBP 156.",,false,false,false,6,false,false,false,true,true,true
true,0.9943744,"we want to fly from Bangaon important: I have  3 newborns, how about 4532 JPY, gotta leave Sunday, and to add I want to go to La Ceiba maybe it's good to mention I have six men.",,false,false,true,6,true,true,true,true,true,true
true,0.9881694,"I'm stuck with  6 sons, the budget is running low.. only got 1721 GBP, is there any way to travel from Nabatîyé et Tahta we wanna go June if possible, to go to Villa Canales maybe it's good to mention I have six aged people.",,false,false,false,6,true,true,true,false,true,true
true,0.9970518,"important: we have 1 mature person, and to add I want to go to Negombo can I depart from Vũng Tàu we are stuck with  ten youngsters, fly starting next month, my budget is 29200 ¥.",,false,false,false,6,true,true,true,false,true,true
true,0.943869352,"I'm stuck with 10 mature persons, can I depart from Kamakura important: I have  5 newborns, I want to fly up to Temara we wanna go all out, I got JPY 1434, we absolutely must leave middle of August.",,false,false,false,6,true,false,false,true,true,true
