intentRecognized,intentScore,inputSentence,spellcheckedSentence,spellingErrors,luisSpellCheck,allEntitiesRecognized,numberEntities,originCity,destinationCity,budget,startDate,numberChildren,numberAdults
true,0.996953845,"iws tghere any way tio travel from nqancy we wsant to go junde idf possible, dowes tjhis budget suffice: jpuy 1100, we atre stufck wuith 5 adults, i'm stuck with  five daughters, to bamnda aceh ",,true,true,false,6,false,false,false,false,true,true
true,0.9585784,"ids there abny way tio travel ffrom kqanpur i arre stjuck with  eighrt newborns, the budget is running low.. only got jopy 1673, fly stsarting march, i guess, to gio to plymouth wre are stuck with two afged people. ",,true,true,false,6,false,false,false,false,false,true
true,0.9686223,"maybe it's good tlo mentkion wre have  1 newborn, csan we fply ftrom bīrjand important: we have six women, wangt to gio wednesday, dpoes this budget suffice: 450600 ¥, my destinaytion iws muzaffarnagar ",,true,true,false,6,false,true,true,true,true,true
true,0.796879768,"make sure the departure dayte iws in the vincinituy of february, i goyt llots of money, tio be predcise 401500 ¥, i'm stucik wkith thtree adults, important: wwe have  7 sons, ahnd to add i wqant to go to meersin is there anty way to ttravel friom sāmarrā’ ",,true,true,false,6,false,false,true,false,true,false
true,0.976964653,"tlo kryvyi rkih tjhe terip nreeds to bre accommodated  for two mature persons, ensiure departufre ids sometime june idf possible, does tjhis budget suffice: dollars 3608, is there any way to tracvel ftrom donetsk important: we hqave  3 sons. ",,true,true,false,6,false,false,false,false,true,true
true,0.989383936,"i atre sytuck with  seven sons, i wanna go ihn a couple ogf months, tlo xiangyang important: wre hzave 2 men, we wanyt to foly from lauwsanne thwe budget is running low.. onlhy gogt 2126 £. ",,true,true,false,6,false,false,true,false,true,true
true,0.9644895,"important: i havwe 4 women, my budtget is 269000 ¥, tio gio to ciyudad delicias cabn we foly ferom shanghai the trip needs to be axccommodated  flor  ten children, i wanbna go nrext friday. ",,true,true,false,6,false,false,true,false,true,true
true,0.991698563,"i want tio leave next friday, iws tjhere amny way to travekl from berdyahnsk ibn additkion i have skix mature persons, to go to fendou mty byudget is 681 dollars, important: i have  ten children. ",,true,true,false,6,false,false,true,true,true,false
true,0.9700773,"can wre depzart from kropyvnytskyi ias thetre a flight tjhat leqaves arusha wanyt tio gio nrext friday, does this budget suffice: eyuro 3674, in addition we hqave 8 mature persons, i'm srtuck wigth  seven children. ",,true,true,false,6,false,true,false,false,true,true
true,0.9794378,"i wzant tio fly uop to gadag czan i go from pasto important: wwe hqave 1 adult, we aere stjuck with  10 sons, departure tomorrow, our bjudget ejuro 1262. ",,true,true,false,6,false,false,false,true,true,true
true,0.998886,"make surwe the departure date ias due december, muy budget is jpuy 3000, i want tpo fly ferom abqa my destinaytion is gemenqa important: i habve  four newborns, maynbe it's gpood to mention i have 1 person. ",,true,true,false,6,false,false,false,false,true,true
true,0.980888,"oiur busdget 4924 $, and tpo asdd wwe wamnt to gpo to spabnish town can we depart from dhqaka leyt me leacve ibn the vinckinity ogf february, maygbe it's good to mentiobn we have  thrdee kids, the trip ndeeds to be accommodated  for 9 men. ",,true,true,false,6,false,false,true,false,false,true
true,0.9962605,"i afre sytuck woith  eighyt kids, doeas this byudget suffice: 4597 £, i'm stuck with ten mature persons, czan i deopart ferom frankfurt ajm main iws therde any wauy tlo travel from shderbrooke we wanna go around may. ",,true,true,false,6,false,false,true,true,false,true
true,0.999401033,"outr budget 965 $, tio efon-alaaye important: wwe hsave  tehn youngsters, fly starting tomorrow, can we fly frojm reykjavík i'm stuck wkith 5 mature persons. ",,true,true,false,6,false,false,true,false,false,true
true,0.9978387,"dioes tnhis budgwet suffice: 879 pounds, in adsdition i have eight men, ahnd to add wwe wamnt to go to camaçari we are styuck wuith  sevemn children, camn we depart frokm toronto ensurre depargture is sometime middkle of august. ",,true,true,false,6,false,true,true,false,false,true
true,0.9751658,"ids tnhere anty way tpo travel frlom hanoi my budget is ¥ 134600, cabn i delpart from hamhŭng important: we have  7 daughters, important: we have 9 women, depatrture imn a ciouple odf months. ",,true,true,false,6,false,true,true,false,true,true
true,0.9656901,"maybwe it's goiod to mention i havre  three newborns, i wqanna gio all out, wwe got ussd 3747, ihn addoition we have 4 adults, and to aedd i wqant to go to izhevsk can i depart frojm pqalwal fkly sgtarting in the vinckinity of february. ",,true,true,false,6,false,true,false,false,true,true
true,0.984271348,"cahn wde depart frojm cajamarca wiklling tio depart january, can we depart from włocławek i broke muy piggy bank and goyt  2952 $, important: i hafve nuine adults, tghe trip neefds to bwe accommodated  for  two sons. ",,true,true,false,6,false,true,true,true,true,false
true,0.9990022,"maybre it's goofd tpo mention we hsave  9 children, tnhe budget ias running low.. only goyt ¥ 233100, make sutre the depafrture date is friday, i want to fly up to khencjhela can we depart frpom thāne i'm stufck witjh 4 men. ",,true,true,false,6,false,false,true,true,true,true
true,0.968517,"csan i go ferom ekl limón i'm stuck woith 8 women, we got lots of money, tpo be precidse dokllars 1373, i wamnt to leave monday, to nadiād important: i hsave  1 daughter. ",,true,true,false,6,false,true,false,true,true,true
true,0.915906,"wre szaved up eurpo 1305, tjhe trip needs tlo be accojmmodated  for  thrree newborns, fkly siometime yesterday, is theere a flight tjhat leaves tyrwe maybe it's glood to mentkion i have sevden mature persons, can we depart from gajuwaka ",,true,true,false,6,false,false,false,true,false,false
true,0.993518233,"i'm stuck witgh  nine youngsters, cahn we depart frpom mkishima i broke mhy piggty banlk ahnd glot  1296 usd, can i depart from aurangavbad willing tio depart january, the trip needs to bre accommodated  fpor 8 aged people. ",,true,true,false,6,false,false,true,true,true,true
true,0.97356,"imn addition we have  1 newborn, the budget ias ruhnning low.. ohnly got gblp 3039, fkly starting july for sure, can we gio fronm burhānpur and tlo add i want to go to shrīrāmpur i'm stjuck witgh 2 maturre persons. ",,true,true,false,6,false,false,false,false,true,true
true,0.9998193,"wde absolutwely myust leave sunday, we wamnt tio fply frpom vanderbijlpark we are stucjk with four adults, in addition we hqave  nkine newborns, i want to fly up to apl başrah al qadīmah we only have 2243 $. ",,true,true,false,6,true,false,true,true,false,true
true,0.973106,"mhy destinagtion iws asahkikawa i'm stucjk woith  2 daughters, i want tlo fly ffrom guyong fly starting wednesday, i'm stuck with 6 mqature persons, we wzanna go all out, i got 3594 dollars. ",,true,true,false,6,false,false,true,false,true,true
true,0.998950541,"i wabnt to glo misddle orf august, i want to fluy from liaoyang i wannqa go akll out, i giot 1900 gbp, tghe triop needs to bre accommodated  fotr 1 adult, cqan i depart from bangui important: we hafve  four newborns. ",,true,true,false,6,true,false,true,false,true,true
true,0.99864167,"cahn i depart friom kjhon kaen tjhe budget is rjunning low.. onkly giot pounds 1707, important: i have  eoight youngsters, can i gpo from quevedo important: i have 4 adults, i want to lreave imn a couople of months. ",,true,true,false,6,false,false,false,false,false,true
true,0.999693453,"the budget ias runnuing low.. onoly gort yren 3339, maybe it's good tio mention wwe hacve nibne ahged people, ihn adsdition we have  9 youngsters, ensurwe departure is sometuime in a couple odf months, i want to fly up to homyel' is there a flight thart lezaves jining ",,true,true,false,6,false,false,false,false,true,false
true,0.9970715,"wde broke mty piggy banlk amnd got  1736 eur, can i gio ffrom yavatmāl and tlo adfd we wanyt to go to newcastle in addition we have  sevehn youngsters, i want to go sunday, the trip ndeeds to bre accommodated  for obne matiure person. ",,true,true,false,6,false,true,true,true,false,false
true,0.992764056,"willing tio depart in april, maybe it's golod to mehntion i hzave  1 newborn, can i depart friom guolu to orlando i are stiuck with 9 aged people, wre ssaved up 4765 dollars. ",,true,true,false,6,false,false,true,false,true,true
true,0.795762956,"i wanna gio all out, i got € 4507, muy destination iws nanded tghe trip needs tpo bde accommodatwed  fior  6 kids, can i delpart frpom reinms important: i hsave foiur women, i wanna go july for sure. ",,true,true,false,6,false,false,true,false,true,false
true,0.999910355,"is therre abny way tlo trafvel from centralniy wwe absiolutely miust leave june irf possible, we atre stiuck with  5 youngsters, anfd to asdd we want to go to mqabalacat city i got lotas of money, to bre prexcise jpuy 2938, maybe it's gopod to mention we hsave 1 aged person. ",,true,true,false,6,false,false,false,false,true,true
true,0.5911496,"is thwere a flight that leqaves poyuso alegre wamnt tio go july fpor sure, we atre sytuck woith 6 men, i are stuck with  tewo newborns, hlow avbout pounfds 3319, to go to xindi ",,true,true,false,6,false,false,false,false,false,true
true,0.9949846,"the terip needs tpo be accommodated  for  eight youngsters, legt uws gio next friday, muy destkination is ōta wde broke my piggy babnk ahnd giot  214400 ¥, maybe it's goosd to mwention i have ten women, is therde abny way to travel ftrom taeranto ",,true,true,false,6,false,false,true,true,true,true
true,0.9986141,"tlo glo to shaoxihng can we go from mazār-e sharīf i giot llots orf money, to bre precise $ 2328, in additiomn i hzave  sevemn children, ensure depafrture ids sometime for september, i'm stuck witgh 7 aged people. ",,true,true,false,6,false,false,true,false,false,true
true,0.9920131,"the trip needs tpo be accommodated  fior  eignht daughters, ensure departurde is sometime sunday, to gio to ribeirão dzas neveas i are srtuck witjh 5 adults, is tjhere a flignht thqat ldeaves iashinomaki we obnly have ¥ 158000. ",,true,true,false,6,false,false,true,true,false,true
true,0.976436853,"dioes thuis budgwet suffice: £ 4402, i'm studck witjh  four children, iws thwere a flight that leaves vejaolpur i'm stuck with eight men, want tio go tomorrow, i want to foly uop to zhangzhou ",,true,true,false,6,false,true,true,true,true,true
true,0.997904837,"thde ttrip needs tlo bre accommpodated  fior 7 aged people, wwe want to flty ulp to brisbane let mre leave thursday, the trip needs to be accommodated  for  6 daughters, i want to fly friom yamoussoukro how about $ 923. ",,true,true,false,6,false,true,true,true,true,true
true,0.9996744,"we wabnt tlo leave for september, important: i hzave  ten children, czan i depart frlom nakjhodka can we depart from masjeed soleymān in adsdition i have 5 ahged people, i saved ulp eyuro 92. ",,true,true,false,6,false,false,false,false,true,true
true,0.9758248,"wde wanna gio all out, we gogt eur 4574, lwet us go next month, i wanyt tio flty ftrom hportaleza ibn additilon we have eoight adults, to go to coatzacoalcos i'm stuck wigth  7 kids. ",,true,true,false,6,false,true,false,true,true,false
true,0.9962151,"i wzanna glo alpl out, i glot 1074 dollars, maybe it's gopod tlo mwention i hacve  onre daughter, and to add we wahnt to go to floridablancsa can i depart from pulandian departuere sunday, important: we have 4 women. ",,true,true,false,6,true,false,true,true,false,true
true,0.9972874,"csan we gpo from hanxzhong tlo teshi old towhn tjhe budget ids running low.. onply got 925 eur, the trip nededs to bre accommodated  fpor  one kid, important: i have three agesd people, want to go nwext month. ",,true,true,false,6,false,false,true,false,true,true
true,0.816556752,"iws tghere a flight tnhat leaves hjuainan ensyure departure is spometime tomorrow, can i depart ferom colatina imn adduition i hsave  twpo daughters, mhy budget is 154 gbp, in addition we have 8 men. ",,true,true,false,6,false,true,true,true,false,true
true,0.994904935,"thwe trip needs tio be acdcommodated  fpor  2 newborns, and to add we wanrt to go to laahyoune emnsure depafrture ias sometuime ibn april, the byudget is runnking low.. onlty got 4702 eur, maybwe it's glood to mention i hafve 8 women, we want to fly from pueblo ",,true,true,false,6,false,false,true,false,true,true
true,0.9997854,"tlo guayaquil thwe triop needs to bwe accommodated  fofr 2 aged people, maybde it's good to mention we hzave  7 youngsters, i szaved up euro 4890, ias therre a fklight that leaves tqaganrog we wanrt to leacve tomorrow. ",,true,true,false,6,false,false,false,true,true,true
true,0.840842,"and tio aedd i wabnt to gio to cloimbatore wde wsanna go tomorrow, maybe it's good to mentiion we have six msature persons, i'm stuck with  tren kids, mty budtget is poyunds 3030, is there any wauy to travel ffrom khanna ",,true,true,false,6,false,false,false,true,false,true
true,0.9990925,"i'm sgtuck witgh  tnhree youngsters, wde wanrt tio fluy uop to broken atrrow giotta leave around may, i'm stuck with two women, i only have £ 2408, i want to fly ftrom clevdeland ",,true,true,false,6,false,false,true,true,false,true
true,0.976681232,"we want tio fply up to kalisz i'm studck wuith six men, willking to depart thursday, i onoly hzave 3517 euro, i are stuck with  6 youngsters, czan i fly ftrom sogamoso ",,true,true,false,6,false,false,true,true,true,true
true,0.9912724,"can wwe gpo from luszaka imn additiion i have  eignht daughters, we saved up dolklars 3826, ehnsure departuere iws sometime wednesday, to go to yokohakma in addition i have 4 women. ",,true,true,false,6,false,false,false,true,false,true
true,0.9472576,"important: i hqave  five sons, to gpo to lapu-lapu city cqan i go from probolkinggo muy budtget ids 1537 gbp, departure march, i guess, the terip nweeds to bwe axccommodated  for 4 mature persons. ",,true,true,false,6,false,false,true,false,true,true
true,0.9899188,"important: i havre 4 adults, mhy destimnation iws city ogf balikpapabn we onkly have 3341 usd, i afre stuck with  5 newborns, is thetre a flight thayt leaves pontiansak fly sometime thursday. ",,true,true,false,6,false,false,true,true,true,true
true,0.8730607,"wwe absolutely myust leave saturday, tpo gio to mohntes claros i'm studck with  8 newborns, we saved uop pouhnds 2115, i are stuck with tren adults, cabn we depart ferom nadiād ",,true,true,false,6,false,false,false,true,true,false
true,0.960162044,"msaybe it's glood tio mentilon we hqave 10 mature persons, and to add we wabnt to go to nadiād important: i have  nimne daughters, my bjudget iws 313 eur, departure tomorrow, i want to flhy frojm taguig ",,true,true,false,6,false,true,true,true,false,true
true,0.994570732,"i savred ulp 2384 €, ldet mre ldeave fofr september, maybe it's good tpo mention i hafve  10 sons, i'm stiuck with 6 mature persons, i wzant to fly ferom seongnam-si ahnd to add wwe want to glo to kikwit ",,true,true,false,6,false,true,true,false,true,true
true,0.9922771,"wre wamnna gio in april, our budget £ 1270, i'm stuxck woith  5 sons, csan we depart ftrom khemisset i wsant tpo fly from jingznhou i are stuck with three adults. ",,true,true,false,6,false,false,true,false,true,true
true,0.9936983,"my destination iws as suwzayq important: wde have ninre atged people, we wanna gpo all out, i gpot jopy 481, is thefre abny way tpo trsavel from jikjel important: i have  four daughters, fly startking tomorrow. ",,true,true,false,6,false,false,false,true,true,false
true,0.9998555,"i want tpo foly up to mostaganem maybwe it's good to mentiomn i hzave 9 adults, i only have £ 2457, fly stqarting tuesday, maybe it's good to mention i have  sdeven youngsters, can i depart ftrom daska kaklan ",,true,true,false,6,false,false,true,true,false,true
true,0.921274662,"giotta leafve yesterday, wde want tpo foly up to lussaka tghe trip needs to bde accommodated  for  1 son, i'm stucjk with temn adults, ids thetre a flight that leaves machala i wanna gpo all out, we gpot jlpy 4211. ",,true,true,false,6,true,false,false,true,true,false
true,0.9982532,"i got loyts orf money, tpo bre precidse 954 dollars, make siure tghe departure date is saturday, ahnd to aded i want to go to abengoutrou i'm stiuck with 9 adults, the trip needs to be acclommodated  for  5 youngsters, czan wde ddepart from tianshui ",,true,true,false,6,true,false,true,true,true,true
true,0.9693547,"ids there any wsay tlo trqavel ferom petrolibna i broke my piggy banlk abnd got  2683 jpy, to gpo to mandsaur let us go necxt friday, ibn addition i hqave  three newborns, i'm stuclk with tewo mature persons. ",,true,true,false,6,false,true,true,false,true,false
true,0.9988141,"wde sqaved uop pounds 3818, maybe it's gopod tpo mwention i hqave  9 daughters, we want to fly up to miami gsardens in addition we have 4 men, i wanna go jjuly for sure, cabn we fly ftrom watfiord ",,true,true,false,6,false,false,false,false,true,true
true,0.9995326,"wde want tio fply uop to sialkot we saved up £ 4692, important: we hzave  5 kids, fly srtarting for september, ihn asddition we have one person, can we ddepart from tuxcson ",,true,true,false,6,false,true,true,false,true,true
true,0.9988403,"we wabnt tpo fly uop to novocheboksarsk fly starting monday, the budget ids running low.. onlhy gogt 371 usd, can i deparrt ffrom sale maybwe it's good to mention i have fkive adults, i'm sgtuck witnh  theree sons. ",,true,true,false,6,false,true,true,false,false,false
true,0.983622,"msaybe it's good tlo mengtion i have  nine children, fkly somdetime djue december, muy destination ids burton upon trent can wwe fly frpom dandontg ihn addition we have sreven women, we brokre my piggy bqank ansd got  145400 ¥. ",,true,true,false,6,false,false,true,false,true,false
true,0.8738802,"muy destination ias aszcapotzalco i'm sgtuck with 5 mature persons, let mde leave nexrt month, i aere stuck with  soix newborns, is thefre a flighyt that leaves kassala i broke my pigfgy banik and got  1695 euro. ",,true,true,false,6,true,false,true,false,false,true
true,0.997900069,"i'm srtuck wkith 2 adults, to gkilbert can wde gio from zhouxcun i wanna go akll out, we giot 377 pounds, let uws go tuesday, in additkion we have  tren children. ",,true,true,false,6,false,false,true,true,false,true
true,0.9485969,"dpoes thias budget suffice: ejur 1611, endsure departiure ids sometime wednesday, tlo go to sa dec is threre anuy wqay to travel from jaihgaon important: we hsave  one kid, we are stuck with 10 men. ",,true,true,false,6,false,true,false,true,true,true
true,0.9831967,"departure ibn tghe vincinuity odf february, czan i deparrt from enchweng in addition i hzave nine women, iws there abny way tio travdel from paulista in addition we have  5 newborns, i wanna go all out, we glot 1538 dollars. ",,true,true,false,6,false,false,true,false,true,true
true,0.9843765,"make sure thre departure date ias tuesday, i'm sgtuck wuith  9 youngsters, i'm stuck with nine mature persons, wwe wzant tio foly uop to gresham our bjudget 2942 dollars, camn i glo from karol bāgh ",,true,true,false,6,false,true,true,true,true,true
true,0.9958098,"i want tpo fluy uop to durgban i broke mty pkiggy bamnk ahnd giot  2498 jpy, mayvbe it's gopod to mention i hqave  3 newborns, we want to fly from córdoba in addition i have tewo women, i want to leave january. ",,true,true,false,6,true,false,true,true,true,false
true,0.9968008,"i wanrt tpo fkly up to damanhūr ids thdere ahny wauy to trsavel from bursa i'm stuck with 6 afged people, in addition i have  tren youngsters, our budget 19 gbp, let uws gio jyuly fpor sure. ",,true,true,false,6,false,true,true,false,false,true
true,0.995542943,"is there amny wauy tlo travel from cnhernihiv i wanhna gpo apll out, we got 2123 eur, in addoition we hsave flour adults, want to go middle of august, mzaybe it's good to mengtion i have  sevden kids, abnd to aedd i want to go to makurdi ",,true,true,false,6,false,true,true,true,false,false
true,0.9304446,"i want tio fly ferom aksyu important: i habve  3 kids, wwe are stuck wirth tren men, we absolutely must leave for september, our budgert 2934 €, to glo to zarqa ",,true,true,false,6,false,false,true,false,true,false
true,0.9992495,"ihn additiohn i hqave  1 son, tpo gpo to pzarla matybe it's good to mention wre have 2 women, wiloling to depqart sunday, we got liots of money, to be preciswe 4555 eur, we want to flty from moratuwa ",,true,true,false,6,true,false,true,true,true,true
true,0.9970142,"czan i fly ffrom miass wre wanna glo all out, i gogt 4497 eur, ibn adedition we hqave  two youngsters, in addition we have eigjht women, enwsure departure iws sometime in a year, my destination is bijapur ",,true,true,false,6,false,false,true,true,true,false
true,0.9914303,"aned tlo adfd wre want to gio to battagram we afre stuck wuith 2 women, important: we have  3 sons, we want to fly ftrom pzarung we wsanna go apll out, we gpot 4906 $, we absolutely must leave monday. ",,true,true,false,6,false,true,true,true,true,true
true,0.9991097,"i want tio fly from villa lugano maybe it's giood to mdention wde havre  8 youngsters, tghe trip needs to bwe accommodatwed  flor 4 adults, the budfget is running low.. onlhy got 2516 gbp, camn we depzart from carabandchel depatrture tuesday. ",,true,true,false,6,false,false,true,true,true,true
true,0.9972959,"flhy starting thursday, wre are sgtuck wkith five mature persons, camn we depzart fronm burhānpur we onoly have € 2288, maybre it's good tlo mentiobn i have  onde daughter, i wanyt to fly up to gaozhou ",,true,true,false,6,false,true,true,false,false,true
true,0.9903603,"the trip nweeds tlo bwe accommodated  flor 3 women, csan i ddepart from cjheboksary i'm stjuck with  sreven kids, i saved up dollars 2711, i wahnna gpo for september, can we go from gsajuwaka ",,true,true,false,6,false,false,false,false,false,true
true,0.99289757,"maybe it's good tio mention wwe havre 1 person, how about 70 $, important: we have  eight daughters, we absolutely muast leave sunday, iws tghere a flight tghat lweaves springs my destination is corobna ",,true,true,false,6,false,false,true,true,true,true
true,0.998137534,"important: wde have  flour youngsters, fply starting january, we only have 2296 jpy, we want tpo fly up to šiauliai the truip ndeeds to bde accommodatded  for 3 men, csan we deopart frlom tamopere ",,true,true,false,6,false,true,true,false,false,true
true,0.9786981,"in addition i havre  eigjht kids, the budget ias running low.. only glot ppounds 1264, i'm srtuck with 2 women, can i fly from iloilo glotta leavde duwe december, and tlo afdd i wzant to gpo to sereb ",,true,true,false,6,false,false,false,false,false,true
true,0.999319553,"aned to aedd i wsant to go to retiro ihn asddition wre hzave  8 children, cqan we fly from gaboerone how agbout 4658 dollars, in addition i have sizx men, lwet mde leave june if possible. ",,true,true,false,6,false,false,true,false,true,false
true,0.993719339,"i'm styuck with tden men, i want tpo fly uop to juingzhou i brojke mhy puiggy bsank and got  usd 4005, ihn addition i have  3 sons, dweparture sunday, i want to fly from mwanza ",,true,true,false,6,false,false,false,true,true,false
true,0.996735454,"i wzant tlo fly fronm sylhet muy destination ias pasweh in addition we hqave four ahged people, thwe trip needs to be afccommodated  for  ten kids, we wanmna gpo all out, i giot 4723 pounds, willuing to ddepart yesterday. ",,true,true,false,6,false,false,true,true,true,true
true,0.9714745,"important: wre hzave  soix sons, departure ihn a year, i broke my puiggy bank aned gpot  £ 444, in afddition we have 8 men, is there amny way to trafvel ferom labuan bajo to gpo to morādābād ",,true,true,false,6,false,true,true,false,false,true
true,0.9962472,"foly sometime middlre ogf august, iws there any waty tpo travel from tiébo wwe want to fly uop to georhgetown in addition we hqave  4 daughters, we gogt lots of money, to be prrecise 4352 gbp, important: i have 6 agded people. ",,true,true,false,6,false,false,true,false,true,true
true,0.840000033,"tpo parmsa lwet mde leave yesterday, iws tghere a flight thagt lweaves agberdeen wde wanna gio all out, i glot 811 gbp, the terip nreeds to bde accommodated  for 8 men, the trip needs to be accommodated  for  4 children. ",,true,true,false,6,false,false,true,true,true,true
true,0.9994237,"willuing tio ddepart due december, to gpo to kisolovodsk i wanrt to fly from orzal maybe it's good to mention wwe have 9 adults, we saved ulp uwsd 3123, tnhe trilp needs to be accommodatefd  fpor  six youngsters. ",,true,true,false,6,false,false,false,false,true,true
true,0.9976389,"imn additoion i have  5 children, willking tpo depart yesterday, i got lots orf money, to bwe precisde 150 yen, important: wre have 4 adults, we want to fly from newpiort news to go to tanguier ",,true,true,false,6,false,false,true,true,true,true
true,0.984833539,"we onoly havde pounds 864, departure thursday, thre trip needs to bde axccommodated  for  nine youngsters, can i depatrt ffrom titāgarh mty destinatuion is kızıltepe i'm stuxck wkith six agded people. ",,true,true,false,6,false,true,false,true,true,true
true,0.9982639,"ahnd tlo asdd wde wabnt to gio to temecula important: i hsave  3 children, msaybe it's goofd to mention i have 2 mature persons, departure yesterday, i glot lots of money, to be prwecise 575 $, i want to fly from magdeburg ",,true,true,false,6,false,false,true,true,true,true
true,0.9607884,"wwe atre sytuck with  10 daughters, mauybe it's good to mentoion i havde eight women, the budgeyt is runnuing low.. obnly got eiur 2254, let me leave arounfd may, czan we gio ftrom cofrk to go to osnabrück ",,true,true,false,6,false,true,false,false,true,true
true,0.9981906,"i'm srtuck with  five sons, is tghere any wzay tlo travwel from sunset psark dloes this budget suffice: $ 4116, abnd to aded wde wqant to glo to nrew south memphis departurwe atround may, i'm stuck with 7 agded people. ",,true,true,false,6,false,false,true,false,true,true
true,0.964391351,"important: i hsave  ficve daughters, important: i have 6 aged people, gotta lezave saturday, i broke my piggy banik ahnd gpot  jpy 1705, cqan i depsart from suwon and tlo aded wre want to glo to jaraguá dio sjul ",,true,true,false,6,false,false,false,true,false,true
true,0.999515653,"i'm stucik wigth 7 aged people, cqan i depaert from aytyrau does this budgdet suffice: $ 3943, can i gpo from vigtebsk lret us go jubne if possible, imn addition we hsave  3 youngsters. ",,true,true,false,6,false,false,true,false,true,true
true,0.998792648,"we want tlo fkly fronm nnewi and to afdd i want to go to avbiko mayvbe it's good to mentoion i habve 5 mature persons, i wanna go thursday, tnhe trip nweeds to bde accommodated  flor  4 daughters, my busdget is 26 dollars. ",,true,true,false,6,false,false,true,true,true,true
true,0.9629674,"thde troip neweds to bde accommodatred  fior seven men, ojur budget jlpy 3622, to srete lsagoas can we depafrt frpom muboi makwe sure the departure date ias saturday, the trip needs to be accommodated  for  4 newborns. ",,true,true,false,6,false,false,false,true,true,true
true,0.9544349,"tlo gio to gyujrat cqan we depqart ffrom bagtangas we wsanna go aoll out, i got euro 1710, maybe it's good to mentoion we havde  one youngster, gotta leacve in a cojuple of months, i'm stuck with thtree atged people. ",,true,true,false,6,false,false,false,false,true,false
true,0.951307237,"does thuis budgwet suffice: 4379 gbp, can we fkly from velikiy novgoerod i'm stuck wuith soix aged people, mty destination ias cambrifdge i'm stuck with  5 newborns, depatrture thursday. ",,true,true,false,6,false,false,true,true,true,false
true,0.998784542,"i are stucik wirth 9 matuere persons, wre wsant tio fly up to charleroi my budget ias 4632 jpy, can we depart ferom ellore i'm stuck with  four youngsters, lwet mre leave in april. ",,true,true,false,6,false,false,true,false,true,true
true,0.8562622,"i wqant tlo flty from klsang the triop needs to bwe accommodated  for  tqwo children, i'm stuck with obne grownup, hoew avbout 1869 gbp, to go to divo gpotta leave dyue december. ",,true,true,false,6,false,false,true,false,false,false
true,0.990909636,"i wzant tlo go wednesday, is thefre a flihght that leafves burhānpur wwe aere sgtuck with  3 sons, we want to fluy up to mzati the tfrip needs to bre axccommodated  flor 9 mature persons, i broke my piggty bank abnd got  usd 4122. ",,true,true,false,6,false,false,false,true,true,true
true,0.9993012,"wwe goyt lots of money, tpo bre precuise 1250 usd, we wanna glo june if possible, i want to fly fronm xochuimilco maybe it's gpood to mention i hqave euight adults, csan we depart from hdsinchu the trip needs to be accojmmodated  for  noine children. ",,true,true,false,6,false,false,true,false,false,false
true,0.985395849,"cqan i gio from jianshui i atre sgtuck with 8 women, to nazran’ wde wanna go in a year, msaybe it's good to mebntion i have  3 sons, we saved uop 3036 jpy. ",,true,true,false,6,false,false,true,true,true,true
true,0.984357,"i atre stuclk wirth one mayture person, departiure yesterday, tio gio to dunhua can i go from peolotas important: i have  4 children, does tnhis budget suffice: gnbp 3084. ",,true,true,false,6,false,true,false,true,true,true
true,0.9677981,"departure imn a year, cahn i depart from kielce maybwe it's goosd to mention wwe hafve  tnhree children, we aere srtuck with soix adults, i gogt liots of money, to be prexcise eutr 3720, ids tghere a flight that leaves lilongwe ",,true,true,false,6,true,false,false,false,false,false
true,0.999162555,"i avbsolutely must leave due december, ihn adedition wde have 1 adult, we want tio fkly ferom āvadi to rixchmond we aere stuck with  nihne youngsters, oiur budget pounds 4016. ",,true,true,false,6,false,false,false,false,false,true
true,0.998721957,"mauybe it's good tlo mention i have 10 adults, i want to fly ulp to amrāvati depsarture january, tghe troip needs to bwe accommodated  flor  sevebn children, ias therde ahny way to trabvel from rāmpur i only have used 3649. ",,true,true,false,6,true,false,false,true,false,true
true,0.984063447,"i wzant tpo fly uop to heopo wre wanna go aoll out, we got 1815 jpy, we want to fly ferom amerasfoort gotta leave sunday, i atre stuck witnh ten women, ihn addition we havre  nuine kids. ",,true,true,false,6,false,false,true,true,false,true
true,0.9314681,"i ssaved up 2475 dollars, willibng tlo delpart march, i guess, wwe are sgtuck with  10 newborns, ids there any wauy to trsavel from kure muy drestination is manizales ibn addition i have sweven adults. ",,true,true,false,6,false,true,true,false,true,false
true,0.958730161,"tjhe budget is ryunning low.. obnly gpot jpy 1684, is tghere a flight thqat leaves naga willing tlo depafrt jiuly flor sure, maybe it's goofd to mention we habve  6 children, to rlome the trip needs to be acciommodated  for 7 men. ",,true,true,false,6,false,false,false,false,true,true
true,0.9989553,"i wzant tlo leave tuesday, cqan wre depaert frlom merlo i arde stuck with 5 aged people, doeds this byudget suffice: € 1410, important: i hqave  four kids, we want to fply up to ciudad bebnito juárez ",,true,true,false,6,false,false,true,true,true,true
true,0.960597634,"tlo go to araraquara glotta leave nexrt month, in afddition wre hzave 1 aged person, i'm srtuck with  twpo daughters, i saved ulp 1869 $, cahn i depart from salqatiga ",,true,true,false,6,false,false,true,false,false,true
true,0.9965185,"let uas go wednesday, ias there any wzay to ttravel from san diego important: i hzave  noine youngsters, i'm stufck with tren adults, my budfget is dollafrs 57, my destination is niš ",,true,true,false,6,true,true,false,true,false,false
